me,iteration,criterion,splitter,max depth,min_samp_split,min_samp_leaf,min_weight_frac_leaf,min_impurity_dec
9.87973739495798,0,absolute_error,best,16,6,1,0.01,0.01
9.88045168067227,0,absolute_error,best,16,2,4,0.01,0.01
9.88172268907563,0,absolute_error,best,8,6,4,0.01,0.001
9.88197478991597,0,absolute_error,best,8,6,2,0.01,0.001
9.88279411764706,0,absolute_error,best,16,6,4,0.01,0.001
9.8831512605042,0,absolute_error,best,32,2,2,0.01,0.001
9.88330882352941,0,absolute_error,best,24,6,1,0.01,0.01
9.88352941176471,0,absolute_error,best,48,2,1,0.01,0.001
9.88630252100841,0,absolute_error,best,48,6,1,0.01,0.001
9.88707983193277,0,absolute_error,best,48,6,2,0.01,0.001
9.88947478991597,0,absolute_error,best,8,4,4,0.01,0.001
9.89051470588235,0,absolute_error,best,8,4,4,0.01,0.01
9.8915231092437,0,absolute_error,best,32,4,2,0.01,0.01
9.89165966386555,0,absolute_error,best,16,4,4,0.01,0.001
9.89318277310924,0,absolute_error,best,8,6,2,0.01,0.01
9.89350840336135,0,absolute_error,best,8,6,1,0.01,0
9.89425420168067,0,absolute_error,best,8,2,1,0.01,0.01
9.89438025210084,0,absolute_error,best,16,2,1,0.01,0.01
9.89501050420168,1,absolute_error,best,24,4,2,0.01,0
9.8953256302521,2,absolute_error,best,16,2,4,0.01,0
9.89561974789916,1,absolute_error,best,24,2,1,0.01,0
9.89589285714286,0,absolute_error,best,16,6,2,0.01,0.01
9.89689075630252,0,absolute_error,best,8,2,1,0.01,0.001
9.89867647058824,0,absolute_error,best,8,6,1,0.01,0.001
9.90148109243698,2,absolute_error,best,16,2,1,0.01,0
9.9015231092437,0,absolute_error,best,16,4,4,0.01,0.01
9.90224789915966,0,absolute_error,best,8,2,2,0.01,0.001
9.90260504201681,0,absolute_error,best,8,2,4,0.01,0
9.90301470588235,0,absolute_error,best,24,2,4,0.01,0.01
9.9040231092437,0,absolute_error,best,48,2,4,0.01,0.01
9.90428571428572,1,absolute_error,best,24,2,4,0.01,0
9.90446428571429,0,absolute_error,best,16,4,2,0.01,0.01
9.90460084033613,0,absolute_error,best,48,4,4,0.01,0.001
9.90493697478992,0,absolute_error,best,16,2,4,0.01,0.001
9.9052205882353,2,absolute_error,best,16,4,2,0.01,0
9.90567226890756,0,absolute_error,best,16,6,2,0.01,0.001
9.90925420168067,2,absolute_error,best,24,6,1,0.01,0
9.90951680672269,0,absolute_error,best,16,6,1,0.01,0.001
9.90987394957983,0,absolute_error,best,48,6,4,0.01,0.001
9.91080882352941,0,absolute_error,best,24,2,1,0.01,0.01
9.91116596638655,0,absolute_error,best,24,4,1,0.01,0.01
9.91138655462185,0,absolute_error,best,32,4,2,0.01,0.001
9.91451680672269,0,absolute_error,best,32,2,4,0.01,0.001
9.91515756302521,0,absolute_error,best,32,2,2,0.01,0.01
9.91523109243697,0,absolute_error,best,16,2,2,0.01,0.001
9.9165231092437,0,absolute_error,best,16,4,1,0.01,0.01
9.91875,0,absolute_error,best,24,4,2,0.01,0.01
9.91995798319328,0,absolute_error,best,32,4,4,0.01,0.001
9.92122899159664,0,absolute_error,best,8,6,4,0.01,0.01
9.92232142857143,0,absolute_error,best,32,6,1,0.01,0.01
9.92243697478992,0,absolute_error,best,48,2,2,0.01,0.001
9.92350840336135,0,absolute_error,best,16,4,1,0.01,0.001
9.92435924369748,2,absolute_error,best,32,2,2,0.01,0
9.92438025210084,0,absolute_error,best,32,2,4,0.01,0.01
9.92674369747899,0,absolute_error,best,16,4,2,0.01,0.001
9.92677521008404,1,absolute_error,best,16,2,1,0.01,0
9.92835084033614,1,absolute_error,best,32,6,4,0.01,0
9.92844537815126,0,absolute_error,best,24,4,1,0.01,0.001
9.92956932773109,2,absolute_error,best,16,6,2,0.01,0
9.9303256302521,2,absolute_error,best,32,2,1,0.01,0
9.93138655462185,0,absolute_error,best,32,2,1,0.01,0.001
9.93317226890756,0,absolute_error,best,48,4,2,0.01,0.001
9.93672268907563,0,absolute_error,best,8,4,2,0.01,0.001
9.93710084033613,0,absolute_error,best,24,2,4,0.01,0.001
9.93808823529412,0,absolute_error,best,24,6,1,0.01,0.001
9.93995798319328,0,absolute_error,best,24,6,2,0.01,0.001
9.94125,0,absolute_error,best,48,6,4,0.01,0.01
9.94156512605042,1,absolute_error,best,16,4,2,0.01,0
9.94273109243698,0,absolute_error,best,16,2,1,0.01,0.001
9.94423319327731,1,absolute_error,best,8,2,2,0,0
9.94424369747899,1,absolute_error,best,16,2,4,0.01,0
9.94446428571428,0,absolute_error,best,48,4,4,0.01,0.01
9.94542016806723,1,absolute_error,best,8,4,2,0.001,0.01
9.94589285714286,0,absolute_error,best,32,6,2,0.01,0.01
9.94751050420168,0,absolute_error,best,16,4,1,0.01,0
9.95031512605042,0,absolute_error,best,32,6,2,0.01,0.001
9.95133403361345,1,absolute_error,best,24,4,4,0.01,0
9.9531512605042,0,absolute_error,best,8,6,4,0.01,0
9.95528361344538,1,absolute_error,best,24,2,2,0.01,0
9.95615546218487,1,absolute_error,best,32,6,1,0.01,0
9.96049369747899,1,absolute_error,best,48,4,1,0.01,0
9.96063025210084,1,absolute_error,best,48,2,4,0.01,0
9.96279411764706,0,absolute_error,best,8,2,1,0.01,0
9.96280462184874,1,absolute_error,best,48,4,4,0.01,0
9.96558823529412,0,absolute_error,best,48,2,4,0.01,0.001
9.9681512605042,0,absolute_error,best,8,4,2,0.01,0
9.97593487394958,1,absolute_error,best,8,6,2,0,0.01
9.97711134453781,2,absolute_error,best,24,4,2,0.01,0
9.97915966386555,0,absolute_error,best,24,4,2,0.01,0.001
9.98173319327731,1,absolute_error,best,32,2,1,0.01,0
9.98473739495798,1,absolute_error,best,16,6,1,0.01,0
9.98561974789916,2,absolute_error,best,16,6,1,0.01,0
9.98894957983193,2,absolute_error,best,48,4,2,0.01,0
9.99006302521008,1,absolute_error,best,24,6,2,0.01,0
9.99049369747899,2,absolute_error,best,16,2,2,0.01,0
9.99400210084034,2,absolute_error,best,32,4,4,0.01,0
9.99636554621849,0,absolute_error,best,8,4,1,0.01,0
9.99713235294118,1,absolute_error,best,48,2,2,0.01,0
9.99840336134454,0,absolute_error,best,8,4,4,0.01,0
10.0017226890756,0,absolute_error,best,8,2,2,0.01,0
10.0081197478992,2,absolute_error,best,48,6,4,0.01,0
10.0091071428571,1,absolute_error,best,48,6,1,0.01,0
10.0131197478992,2,absolute_error,best,32,4,1,0.01,0
10.0162710084034,1,absolute_error,best,8,4,2,0.001,0.001
10.0165651260504,2,absolute_error,best,24,4,4,0.01,0
10.0184138655462,1,absolute_error,best,8,2,2,0,0.001
10.0219852941176,2,absolute_error,best,32,6,1,0.01,0
10.0225945378151,2,absolute_error,best,32,6,4,0.01,0
10.0273109243697,1,absolute_error,best,8,2,1,0.001,0
10.0399054621849,1,absolute_error,best,32,4,4,0.01,0
10.0401365546219,2,absolute_error,best,16,4,4,0.01,0
10.0410819327731,1,absolute_error,best,32,2,2,0.01,0
10.0418907563025,1,absolute_error,best,32,6,2,0.01,0
10.0478256302521,2,absolute_error,best,32,6,2,0.01,0
10.0498319327731,0,absolute_error,best,8,6,2,0.01,0
10.050262605042,1,absolute_error,best,48,6,4,0.01,0
10.0506512605042,1,absolute_error,best,24,6,1,0.01,0
10.0570693277311,1,absolute_error,best,16,2,2,0.01,0
10.0571953781513,1,absolute_error,best,32,2,4,0.01,0
10.0584663865546,2,absolute_error,best,24,2,2,0.01,0
10.0593802521008,1,absolute_error,best,8,6,2,0.001,0.001
10.0604516806723,1,absolute_error,best,8,4,1,0,0.001
10.0628991596639,0,absolute_error,best,24,2,1,0.01,0
10.0706197478992,1,absolute_error,best,16,4,1,0.01,0
10.0725735294118,0,absolute_error,best,16,4,4,0.01,0
10.0731722689076,1,absolute_error,best,16,4,4,0.01,0
10.0754096638655,2,absolute_error,best,32,4,2,0.01,0
10.075525210084,2,absolute_error,best,48,6,1,0.01,0
10.0766491596639,2,absolute_error,best,24,2,4,0.01,0
10.0768172268908,1,absolute_error,best,8,4,2,0,0
10.0789915966387,0,absolute_error,best,48,6,4,0.01,0
10.0859558823529,1,absolute_error,best,24,6,4,0.01,0
10.0945798319328,1,absolute_error,best,8,2,1,0,0
10.0947584033613,2,absolute_error,best,24,4,1,0.01,0
10.0976575630252,1,absolute_error,best,8,4,2,0,0.001
10.0993172268908,1,absolute_error,best,8,4,1,0.001,0.001
10.0995693277311,1,absolute_error,best,8,4,1,0.001,0
10.1001155462185,0,absolute_error,best,32,2,4,0.01,0
10.1140021008403,2,absolute_error,best,24,6,2,0.01,0
10.1179831932773,2,absolute_error,best,48,2,1,0.01,0
10.1248529411765,0,absolute_error,best,48,6,1,0.01,0
10.1250210084034,0,absolute_error,best,8,6,2,0,0.001
10.1269852941177,1,absolute_error,best,8,4,1,0,0.01
10.1273529411765,1,absolute_error,best,48,6,2,0.01,0
10.1341491596639,1,absolute_error,best,48,4,2,0.01,0
10.1359348739496,1,absolute_error,best,32,4,2,0.01,0
10.1361449579832,2,absolute_error,best,24,6,4,0.01,0
10.1395273109244,2,absolute_error,best,48,2,2,0.01,0
10.1405777310924,1,absolute_error,best,8,6,2,0,0.001
10.1418802521008,0,absolute_error,best,32,6,2,0.01,0
10.1433298319328,0,absolute_error,best,48,2,4,0.01,0
10.1483193277311,1,absolute_error,best,8,6,1,0.001,0
10.1513970588235,0,absolute_error,best,32,6,1,0.01,0
10.1554306722689,1,absolute_error,best,8,4,2,0.001,0
10.1578991596639,2,absolute_error,best,48,4,4,0.01,0
10.1609978991597,1,absolute_error,best,8,2,2,0.001,0
10.1617226890756,0,absolute_error,best,16,6,2,0.01,0
10.1618907563025,1,absolute_error,best,8,6,1,0.001,0.01
10.1628466386555,0,absolute_error,best,16,2,4,0.01,0
10.1641911764706,1,absolute_error,best,24,4,1,0.01,0
10.1661554621849,0,absolute_error,best,16,6,4,0.01,0
10.1700525210084,1,absolute_error,best,8,2,2,0.001,0.01
10.1779516806723,0,absolute_error,best,32,4,4,0.01,0
10.1781617647059,1,absolute_error,best,8,2,1,0.001,0.01
10.1784138655462,1,absolute_error,best,8,2,2,0.001,0.001
10.1830777310924,0,absolute_error,best,48,6,2,0.01,0
10.1875840336134,0,absolute_error,best,32,6,4,0.01,0
10.1901890756303,1,absolute_error,best,8,4,1,0.001,0.01
10.1931302521008,0,absolute_error,best,16,2,2,0.01,0
10.1939600840336,0,absolute_error,best,24,6,4,0.01,0
10.1978466386555,0,absolute_error,best,24,4,2,0.01,0
10.1982983193277,0,absolute_error,best,48,2,2,0.001,0.01
10.2011029411765,1,absolute_error,best,8,6,4,0.001,0.001
10.2027415966387,0,absolute_error,best,32,4,1,0.01,0
10.2076155462185,1,absolute_error,best,8,6,1,0,0.001
10.2084558823529,0,absolute_error,best,8,4,1,0.001,0
10.2127941176471,1,absolute_error,best,8,2,2,0,0.01
10.2138970588235,1,absolute_error,best,8,2,1,0.001,0.001
10.2152836134454,0,absolute_error,best,8,2,1,0.001,0.001
10.2160399159664,0,absolute_error,best,24,6,2,0.01,0
10.2200945378151,2,absolute_error,best,48,4,1,0.01,0
10.2205567226891,1,absolute_error,best,8,2,1,0,0.001
10.2218802521008,1,absolute_error,best,8,6,2,0,0
10.2237920168067,0,absolute_error,best,48,4,2,0.01,0
10.226775210084,0,absolute_error,best,8,6,2,0,0.01
10.2273109243697,0,absolute_error,best,8,4,2,0.001,0.01
10.2294012605042,1,absolute_error,best,8,2,1,0,0.01
10.2300525210084,0,absolute_error,best,24,4,4,0.01,0
10.2310819327731,0,absolute_error,best,8,2,2,0.001,0.01
10.2321533613445,1,absolute_error,best,8,6,2,0.001,0
10.2325840336134,1,absolute_error,best,8,2,4,0.001,0
10.2420588235294,0,absolute_error,best,24,6,1,0.01,0
10.2424054621849,1,absolute_error,best,8,6,4,0.001,0.01
10.244737394958,1,absolute_error,best,8,2,4,0,0.001
10.2507668067227,0,absolute_error,best,48,6,2,0.001,0.01
10.2541491596639,1,absolute_error,best,8,6,2,0.001,0.01
10.2551785714286,1,absolute_error,best,8,4,1,0,0
10.2568802521008,0,absolute_error,best,16,6,1,0.01,0
10.2573424369748,1,absolute_error,best,8,6,1,0,0
10.2575735294118,0,absolute_error,best,8,2,1,0.001,0
