ME,Iteration,Hidden Nodes,Learning Rate,Momentum,Regularization
10.945341985133405,2,"(8, 8, 8)",0.1,0.5,0.0001
10.437925966617943,2,"(8, 8, 8)",0.1,0.5,0.0005
11.46143226835357,2,"(8, 8, 8)",0.1,0.5,0.001
10.330326442254016,2,"(8, 8, 8)",0.1,0.8,0.0001
10.760157002148391,2,"(8, 8, 8)",0.1,0.8,0.0005
10.273451466516395,2,"(8, 8, 8)",0.1,0.8,0.001
11.289758623508979,2,"(8, 8, 8)",0.2,0.3,0.0001
10.332472300377129,2,"(8, 8, 8)",0.2,0.3,0.0005
10.287032308538661,2,"(8, 8, 8)",0.2,0.3,0.001
10.838662089018023,2,"(8, 8, 8)",0.2,0.5,0.0001
10.880677947213997,2,"(8, 8, 8)",0.2,0.5,0.0005
10.807125022236058,2,"(8, 8, 8)",0.2,0.5,0.001
10.466276200073603,2,"(8, 8, 8)",0.2,0.8,0.0001
10.326636200209856,2,"(8, 8, 8)",0.2,0.8,0.0005
10.869146073405513,2,"(8, 8, 8)",0.2,0.8,0.001
